usuario_id;ip_usuario;fecha_envio;genero;edad;provincia;ciudad;tipo_colegio;colegio_actua;ubicacion_estudios;tipo_institucion;factores_carrera;perspectivas_carrera;interes_ia;interes_cc;interes_sw;interes_ti;interes_et;interes_ii;interes_ar;conocimiento_ia;conocimiento_cc;conocimiento_sw;conocimiento_ti;conocimiento_et;conocimiento_ii;conocimiento_ar;seleccion_carrera;otra_carrera
89b1b5cd3fffef1c479bdd11b0cbce45;157.100.88.254;06/03/2024 19:17;Masculino;16 o menos;Tungurahua;Ambato;Fiscal;UNIDAD EDUCATIVA AMBATO;En un Instituto Técnico/Tecnológico Superior;Privada;Habilidades e interés personal en el tema,Flexibilidad y posibilidad de trabajo remoto;De acuerdo;Estoy interesado;Estoy interesado;Estoy interesado;Estoy interesado;Neutral;Neutral;Estoy interesado;Tengo conocimientos básicos;Tengo conocimientos básicos;Tengo conocimientos básicos;Tengo conocimientos básicos;Conozco algo;Tengo conocimientos básicos;Tengo conocimientos básicos;Automatización y Robótica,Ciencias de la Computación;ingeniero en sistemas
e3ca2f572b6fdbbda6b3b843f7aaa4f9;45.70.198.176;06/03/2024 19:23;Masculino;16 o menos;Tungurahua;Ambato;Fiscal;"Unidad Educativa ""Ambato""";En un Instituto Técnico/Tecnológico Superior;Pública;Oportunidades laborales y demanda en el mercado;Totalmente de acuerdo;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Tengo conocimientos básicos;Tengo conocimientos básicos;Conozco algo;Tengo conocimientos básicos;Conozco algo;He oido del tema;He oido del tema;Tecnologías de la Información,Ciencia de Datos e Inteligencia Artificial,Ciencias de la Computación;NULL
5ea632dc7fc4a6810f1b5a5640138e1d;190.99.76.195;06/03/2024 20:01;Femenino;17;Tungurahua;Ambato;Fiscal;Ambato;En una Universidad y/o Escuela Politécnica;Exterior (fuera del país);Habilidades e interés personal en el tema,Oportunidades laborales y demanda en el mercado;En desacuerdo;Neutral;Neutral;Estoy interesado;Neutral;Estoy interesado;Estoy interesado;Estoy interesado;No tengo conocimiento;He oido del tema;Conozco algo;He oido del tema;Conozco algo;Tengo conocimientos básicos;He oido del tema;Ingeniería Industrial;NULL
5471259c848c8bdbee01e589fecb7424;177.234.249.124;06/03/2024 20:08;Masculino;18;Tungurahua;Pelileo;Fiscal;Guayaquil ;En un Instituto Militar y/o Policial;Pública;Habilidades e interés personal en el tema;Neutral;Estoy muy interesado;Neutral;Estoy interesado;Estoy interesado;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Tengo conocimientos básicos;NULL;Tengo conocimientos básicos;Conozco algo;Tengo un conocimiento Solido;Tengo un conocimiento Solido;Tengo un conocimiento Solido;Automatización y Robótica;Enfermeria
c20e5e16ff7cbc748ff6b5a298dcbcc7;181.39.193.7;06/03/2024 20:16;Masculino;17;Tungurahua;Ambato;Fiscal;"Unidad Educativa ""GUAYAQUIL""";En un Instituto Técnico/Tecnológico Superior;Pública;Habilidades e interés personal en el tema,Recomendación de familiares o amigos;Totalmente de acuerdo;Neutral;Poco interesado;Poco interesado;No estoy interesado;No estoy interesado;Poco interesado;Poco interesado;Conozco algo;No tengo conocimiento;No tengo conocimiento;No tengo conocimiento;No tengo conocimiento;He oido del tema;He oido del tema;Ciencia de Datos e Inteligencia Artificial;Tecnológico Automotriz 
eb887b49d67b206b80883d941bf5b700;186.42.11.210;06/03/2024 21:34;Masculino;18;Tungurahua;Ambato;Fiscal;Unidad Educativa Guayaquil ;En una Universidad y/o Escuela Politécnica;Pública;Habilidades e interés personal en el tema;De acuerdo;Estoy muy interesado;Poco interesado;Estoy interesado;Estoy muy interesado;Poco interesado;No estoy interesado;Poco interesado;Conozco algo;Conozco algo;Conozco algo;He oido del tema;Tengo conocimientos básicos;Conozco algo;Tengo conocimientos básicos;Ciencia de Datos e Inteligencia Artificial;NULL
8e052956c463188ef60941b8dd69cc83;45.189.56.162;06/03/2024 21:47;Femenino;17;Tungurahua;Ambato;Fiscal;"Unidad Educativa ""Ambato""";En una Universidad y/o Escuela Politécnica;Pública;Oportunidades laborales y demanda en el mercado,Habilidades e interés personal en el tema;De acuerdo;Estoy interesado;Neutral;Poco interesado;Poco interesado;Neutral;NULL;Poco interesado;Conozco algo;Tengo un conocimiento Solido;Tengo un conocimiento Solido;Tengo un conocimiento Solido;Tengo conocimientos básicos;He oido del tema;He oido del tema;Ciencia de Datos e Inteligencia Artificial;Medicina
df0e11541c7f856e9da69a080a7ff80d;45.6.226.40;06/03/2024 21:52;Femenino;17;Tungurahua;Ambato;Fiscal;Ambato;En una Universidad y/o Escuela Politécnica;Pública;Habilidades e interés personal en el tema;De acuerdo;No estoy interesado;No estoy interesado;No estoy interesado;No estoy interesado;No estoy interesado;No estoy interesado;No estoy interesado;He oido del tema;He oido del tema;No tengo conocimiento;He oido del tema;He oido del tema;He oido del tema;No tengo conocimiento;NULL;Ingeniería en alimentos 
e5dba6e808b9caf8c92b5f9015666a95;186.42.8.252;06/03/2024 22:09;Masculino;17;Tungurahua;Ambato;Fiscal;Unidad Educativa 'Guayaquil' ;En una Universidad y/o Escuela Politécnica;Pública;Habilidades e interés personal en el tema;De acuerdo;Poco interesado;Poco interesado;Neutral;Poco interesado;Estoy interesado;Poco interesado;Estoy interesado;No tengo conocimiento;He oido del tema;Conozco algo;No tengo conocimiento;He oido del tema;No tengo conocimiento;Conozco algo;Electrónica y Telecomunicaciones;NULL
fdf7385720a67c107db2584dd4d04530;45.6.226.36;07/03/2024 09:28;NULL;17;Cotopaxi;Saquisilí;Fiscal;NULL;En un Instituto Militar y/o Policial;Pública;Prestigio de la institución educativa;De acuerdo;Neutral;Estoy interesado;Neutral;Estoy interesado;Estoy interesado;Estoy interesado;Estoy muy interesado;Conozco algo;Tengo conocimientos básicos;Conozco algo;Conozco algo;Tengo conocimientos básicos;Tengo conocimientos básicos;Tengo un conocimiento Solido;Automatización y Robótica;NULL
cd039308ba1378bd8dcea41e76fc6a6a;190.152.128.193;07/03/2024 10:33;Femenino;17;Tungurahua;Ambato;Fiscal;Unidad Educativa Ambato ;NULL;Pública;Oportunidades laborales y demanda en el mercado;De acuerdo;No estoy interesado;Poco interesado;No estoy interesado;Neutral;Poco interesado;Poco interesado;Poco interesado;He oido del tema;He oido del tema;He oido del tema;He oido del tema;NULL;He oido del tema;He oido del tema;Ninguna;Veterinaria 
fe91e6cc4095603701786bc637c0cc2e;45.236.104.226;07/03/2024 17:46;Femenino;18;Tungurahua;Ambato;Fiscal;Ambato ;En una Universidad y/o Escuela Politécnica;Privada;Habilidades e interés personal en el tema;De acuerdo;Estoy interesado;Estoy muy interesado;Estoy muy interesado;Estoy interesado;Estoy interesado;Neutral;Estoy interesado;No tengo conocimiento;He oido del tema;Conozco algo;Tengo conocimientos básicos;Conozco algo;Conozco algo;He oido del tema;Automatización y Robótica;NULL
788e44acfe5c1b404d24d7ebdde79b2c;157.100.120.60;07/03/2024 18:34;Masculino;16 o menos;Cotopaxi;Sigchos;Fiscal;UNIDAD EDUCATIVA GUAYAQUIL ;En un Instituto Militar y/o Policial;Pública;Habilidades e interés personal en el tema;De acuerdo;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Automatización y Robótica;No
a2dbd1d3d063abe95d6cffffa69c05c4;45.189.56.167;07/03/2024 19:08;Femenino;18;Tungurahua;Ambato;Fiscal;Unidad Educativa Ambato ;En un Instituto Militar y/o Policial;Pública;Habilidades e interés personal en el tema;Totalmente de acuerdo;No estoy interesado;No estoy interesado;No estoy interesado;No estoy interesado;No estoy interesado;No estoy interesado;No estoy interesado;No tengo conocimiento;No tengo conocimiento;No tengo conocimiento;No tengo conocimiento;No tengo conocimiento;No tengo conocimiento;No tengo conocimiento;Ninguna;Policía Nacional 
58ccbd7630383bb418230b3f96d0c92b;200.69.175.243;08/03/2024 09:52;Femenino;17;Tungurahua;Ambato;Fiscal;Unidad Educativa “Ambato”;NULL;Pública;Habilidades e interés personal en el tema,Oportunidades laborales y demanda en el mercado;De acuerdo;Neutral;Poco interesado;No estoy interesado;Estoy interesado;Estoy interesado;Neutral;No estoy interesado;He oido del tema;Tengo conocimientos básicos;Conozco algo;Tengo conocimientos básicos;No tengo conocimiento;He oido del tema;Conozco algo;Electrónica y Telecomunicaciones,Ingeniería Industrial,Automatización y Robótica;NULL
a096747c9d8dcfe1bde4a358a0e2b430;186.42.8.156;09/03/2024 16:19;Masculino;17;Tungurahua;Ambato;Fiscal;Ambato;Aún no lo he decidido;Pública;Habilidades e interés personal en el tema;Totalmente de acuerdo;Estoy interesado;Neutral;Neutral;Neutral;Neutral;No estoy interesado;Estoy interesado;Conozco algo;Conozco algo;Conozco algo;Conozco algo;Conozco algo;He oido del tema;Conozco algo;Automatización y Robótica;Negocios Internacionales 
0e71b402299affb7a83900de54a84535;164.163.160.159;12/03/2024 10:29;Masculino;17;Tungurahua;Ambato;Fiscal;Unidad Educativa Ambato ;Aún no lo he decidido;Pública;NULL;De acuerdo;NULL;NULL;NULL;NULL;No estoy interesado;Poco interesado;Poco interesado;NULL;No tengo conocimiento;No tengo conocimiento;NULL;He oido del tema;Conozco algo;He oido del tema;NULL;NULL
39cd6034a27f96ade39861166a07fbfb;200.7.246.83;13/03/2024 10:56;Masculino;16 o menos;Tungurahua;Ambato;Fiscal;Unidas Educativa Guayaquil ;En una Universidad y/o Escuela Politécnica;Exterior (fuera del país);Habilidades e interés personal en el tema,Oportunidades laborales y demanda en el mercado;Neutral;No estoy interesado;No estoy interesado;No estoy interesado;No estoy interesado;NULL;Estoy interesado;Estoy muy interesado;He oido del tema;No tengo conocimiento;No tengo conocimiento;He oido del tema;He oido del tema;NULL;Tengo un conocimiento Solido;Electrónica y Telecomunicaciones,Ingeniería Industrial,Automatización y Robótica;INGENIERÍA AUTOMOTRIZ 
d8cc984b82fa82e870d9d6d386b69cd6;181.196.104.10;14/03/2024 07:51;Femenino;17;Tungurahua;Ambato;Fiscal;"Unidad Educativa ""Mario Cobo Barona""";En una Universidad y/o Escuela Politécnica;Pública;Habilidades e interés personal en el tema,Oportunidades laborales y demanda en el mercado;De acuerdo;Poco interesado;Poco interesado;Poco interesado;Poco interesado;Poco interesado;Poco interesado;Poco interesado;Conozco algo;Conozco algo;Tengo conocimientos básicos;NULL;Tengo un conocimiento Solido;Conozco algo;He oido del tema;Software,Ingeniería Industrial;Educacion inicial
e817af257e2b273fc2cbd66cd6dbf70d;186.42.120.206;14/03/2024 07:51;Femenino;18;Tungurahua;Ambato;Fiscal;u.e mario cobo;NULL;NULL;Habilidades e interés personal en el tema;Totalmente de acuerdo;Poco interesado;Poco interesado;Poco interesado;Neutral;Neutral;Poco interesado;Estoy muy interesado;He oido del tema;Conozco algo;Conozco algo;Tengo conocimientos básicos;Tengo conocimientos básicos;Conozco algo;Tengo conocimientos básicos;Software;NULL
e5b0d9f786934e13d2a1c864638d4fbe;186.42.120.206;14/03/2024 07:51;Femenino;18;Tungurahua;Ambato;Fiscal;"UNIDAD EDUCATIVA""MARIO COBO BARONA""";Aún no lo he decidido;Pública;Habilidades e interés personal en el tema,Flexibilidad y posibilidad de trabajo remoto,Recomendación de familiares o amigos;Totalmente de acuerdo;Estoy muy interesado;Estoy interesado;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Estoy interesado;Estoy interesado;Conozco algo;Tengo conocimientos básicos;Tengo un conocimiento Solido;Tengo conocimientos básicos;Tengo un conocimiento Solido;Tengo conocimientos básicos;Conozco algo;Ciencias de la Computación,Software,Ingeniería Industrial,Ciencia de Datos e Inteligencia Artificial;NULL
70bb2ac879a9a1e5e95d59ce43524a3f;186.42.120.206;14/03/2024 07:54;Femenino;16 o menos;Tungurahua;Ambato;Fiscal;U.E. Mario Cobo Barona;En un Instituto Militar y/o Policial;Pública;Habilidades e interés personal en el tema;De acuerdo;Poco interesado;Poco interesado;Poco interesado;Poco interesado;Poco interesado;Neutral;Poco interesado;He oido del tema;He oido del tema;He oido del tema;He oido del tema;He oido del tema;Conozco algo;He oido del tema;Ninguna;NULL
f25d10f57098dda95454da0d47aa9da8;186.42.120.206;14/03/2024 07:55;Femenino;17;Tungurahua;Ambato;Fiscal;"Unidad Educativa ""Mario Cobo Barona""";En una Universidad y/o Escuela Politécnica;Privada;Oportunidades laborales y demanda en el mercado;De acuerdo;No estoy interesado;Poco interesado;No estoy interesado;Poco interesado;Poco interesado;No estoy interesado;No estoy interesado;Tengo conocimientos básicos;Tengo conocimientos básicos;Tengo conocimientos básicos;He oido del tema;He oido del tema;No tengo conocimiento;Conozco algo;Ciencias de la Computación;NULL
ac85d517d8a767ee43b63e6b6747d5ae;181.196.104.10;14/03/2024 07:55;Femenino;17;Tungurahua;Ambato;Fiscal;"unidad educativa ""mario cobo barona""";En un Instituto Técnico/Tecnológico Superior;Privada;Oportunidades laborales y demanda en el mercado;Totalmente de acuerdo;Poco interesado;Poco interesado;Poco interesado;Poco interesado;Poco interesado;Poco interesado;Poco interesado;He oido del tema;He oido del tema;Conozco algo;Conozco algo;Conozco algo;Conozco algo;Conozco algo;Ninguna;educacion inicial
dca6c17199413acc9051fbbed97453e2;186.42.120.206;14/03/2024 07:56;Masculino;17;Tungurahua;Ambato;Fiscal;Unidad Educativa Mario Cobo Barona;En una Universidad y/o Escuela Politécnica;Pública;Oportunidades laborales y demanda en el mercado,Habilidades e interés personal en el tema;Totalmente de acuerdo;Estoy interesado;Estoy interesado;Estoy interesado;Neutral;Neutral;Estoy interesado;Estoy muy interesado;Tengo un conocimiento Solido;Tengo conocimientos básicos;Conozco algo;Conozco algo;Tengo conocimientos básicos;Tengo conocimientos básicos;Tengo conocimientos básicos;Automatización y Robótica,Ingeniería Industrial;NULL
e4fc09934037a238e3caf82584b90635;186.42.120.206;14/03/2024 07:58;Femenino;17;Tungurahua;Ambato;Fiscal;Mario Cobo Barona;En una Universidad y/o Escuela Politécnica;Pública;Habilidades e interés personal en el tema;De acuerdo;Estoy interesado;Estoy interesado;Neutral;Neutral;Neutral;Poco interesado;Neutral;Tengo conocimientos básicos;Tengo un conocimiento Solido;Tengo conocimientos básicos;Conozco algo;Conozco algo;Conozco algo;He oido del tema;Ciencia de Datos e Inteligencia Artificial,Ciencias de la Computación;NULL
28d4a75d8e0b92d44317a42a84ca05a4;186.42.120.206;14/03/2024 07:58;Femenino;19;Tungurahua;Ambato;Fiscal;Mario Cobo Barona;En una Universidad y/o Escuela Politécnica;Pública;Oportunidades laborales y demanda en el mercado,Habilidades e interés personal en el tema;Totalmente de acuerdo;Estoy muy interesado;Neutral;Estoy interesado;Estoy interesado;Estoy muy interesado;Estoy interesado;Estoy interesado;Tengo conocimientos básicos;Tengo conocimientos básicos;Tengo un conocimiento Solido;Tengo conocimientos básicos;Tengo un conocimiento Solido;Tengo conocimientos básicos;Tengo conocimientos básicos;Ciencia de Datos e Inteligencia Artificial,Software,Ingeniería Industrial,Electrónica y Telecomunicaciones;NULL
d3e37301e1ab4a2b03a189cf2808ea49;181.196.104.10;14/03/2024 07:58;Femenino;19;Tungurahua;Ambato;Fiscal;UNIDAD EDUCATIVA  MARIO COBO BARONA;En un Instituto Técnico/Tecnológico Superior;Pública;Habilidades e interés personal en el tema;De acuerdo;Estoy interesado;Estoy muy interesado;Estoy interesado;Estoy muy interesado;NULL;Estoy interesado;Estoy interesado;Tengo conocimientos básicos;Tengo conocimientos básicos;Tengo conocimientos básicos;Tengo conocimientos básicos;Conozco algo;Tengo conocimientos básicos;Conozco algo;Ciencias de la Computación;NULL
7979e13f8574bf93d1ad55621ffc3694;186.42.120.206;14/03/2024 07:59;Femenino;18;Tungurahua;Ambato;Fiscal;Mario cobo Barona;En una Universidad y/o Escuela Politécnica;Exterior (fuera del país);Habilidades e interés personal en el tema;Neutral;Estoy interesado;Neutral;Neutral;Neutral;Estoy interesado;Estoy interesado;Neutral;He oido del tema;Conozco algo;Conozco algo;Conozco algo;He oido del tema;Conozco algo;He oido del tema;Ciencia de Datos e Inteligencia Artificial;NULL
065d6d3490a5f39c8880496aab6a7fc4;186.42.120.206;14/03/2024 07:59;Femenino;17;Tungurahua;Ambato;Fiscal;mario cobo barona;Aún no lo he decidido;Exterior (fuera del país);Habilidades e interés personal en el tema,Oportunidades laborales y demanda en el mercado;Neutral;NULL;NULL;NULL;Poco interesado;Poco interesado;Neutral;Poco interesado;Tengo conocimientos básicos;Tengo conocimientos básicos;Tengo conocimientos básicos;Tengo conocimientos básicos;Tengo conocimientos básicos;Tengo conocimientos básicos;Conozco algo;Ninguna;criminalistica
ef409e2e556fc00ffa9456ea23668a8b;186.42.120.206;14/03/2024 08:01;Femenino;17;Tungurahua;Ambato;Fiscal;"""Unidad Educativa Mario Cobo Barona""";En una Universidad y/o Escuela Politécnica;Pública;Oportunidades laborales y demanda en el mercado;De acuerdo;Poco interesado;No estoy interesado;Poco interesado;Neutral;Poco interesado;No estoy interesado;Poco interesado;He oido del tema;No tengo conocimiento;He oido del tema;No tengo conocimiento;He oido del tema;No tengo conocimiento;No tengo conocimiento;Ciencias de la Computación;NULL
a5bdfc7f27d9bcbbfc5d1784453a5e6d;186.42.120.206;14/03/2024 08:06;Femenino;17;Tungurahua;Ambato;Fiscal;"unidad educativa ""mario cobo barona""";En una Universidad y/o Escuela Politécnica;Pública;Oportunidades laborales y demanda en el mercado,Prestigio de la institución educativa,Habilidades e interés personal en el tema;Totalmente de acuerdo;No estoy interesado;No estoy interesado;No estoy interesado;No estoy interesado;No estoy interesado;No estoy interesado;No estoy interesado;Conozco algo;Conozco algo;Tengo conocimientos básicos;Conozco algo;Tengo conocimientos básicos;No tengo conocimiento;Tengo conocimientos básicos;NULL;odontología 
7aa22db56e1568be35d87b3c4d02562b;181.196.104.10;14/03/2024 08:07;Femenino;17;Tungurahua;Ambato;Fiscal;Unidad Educativa Mario Cobo Barona;En un Instituto Técnico/Tecnológico Superior;Pública;Habilidades e interés personal en el tema,Oportunidades laborales y demanda en el mercado,Flexibilidad y posibilidad de trabajo remoto;De acuerdo;Estoy muy interesado;Estoy muy interesado;Estoy interesado;Estoy muy interesado;Estoy interesado;Neutral;Neutral;Tengo conocimientos básicos;Tengo un conocimiento Solido;Conozco algo;Conozco algo;Tengo un conocimiento Solido;Conozco algo;He oido del tema;Electrónica y Telecomunicaciones,Automatización y Robótica,Ciencias de la Computación;programacion
7bbcab842755cb7e64d63e19b8d3a679;186.42.120.206;14/03/2024 08:11;Femenino;16 o menos;Tungurahua;Ambato;Fiscal;unidad educativa mario cobo barona;En una Universidad y/o Escuela Politécnica;Exterior (fuera del país);Habilidades e interés personal en el tema;De acuerdo;No estoy interesado;Poco interesado;Poco interesado;Poco interesado;Poco interesado;Poco interesado;Poco interesado;Conozco algo;NULL;He oido del tema;He oido del tema;NULL;NULL;NULL;Ciencias de la Computación;NULL
e1642fc25a4b2dc6d1f0381d783bafb9;186.42.120.206;14/03/2024 08:15;Masculino;16 o menos;Tungurahua;Ambato;Fiscal;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
d2ebfedfcb628e2ec2cbcea1b0bb3e50;190.63.96.211;14/03/2024 08:16;Femenino;16 o menos;Tungurahua;Ambato;Fiscal;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
55482b22d37514a4d32936f41397169b;186.42.120.206;14/03/2024 08:17;Masculino;16 o menos;Tungurahua;Ambato;Fiscal;Unidad Educativa Mario Cobo Barona;En un Instituto Técnico/Tecnológico Superior;Exterior (fuera del país);Habilidades e interés personal en el tema,Flexibilidad y posibilidad de trabajo remoto,Oportunidades laborales y demanda en el mercado;Totalmente de acuerdo;Estoy muy interesado;Estoy muy interesado;Neutral;Poco interesado;No estoy interesado;No estoy interesado;Poco interesado;Tengo conocimientos básicos;Tengo conocimientos básicos;Conozco algo;Conozco algo;No tengo conocimiento;No tengo conocimiento;He oido del tema;Ciencia de Datos e Inteligencia Artificial,Ciencias de la Computación,Tecnologías de la Información,Software;mecatrónica 
481b657ea609f687abaf1dc8f527b978;181.196.104.10;14/03/2024 08:19;Masculino;16 o menos;Tungurahua;Ambato;Fiscal;Mario Cobo Barona ;En un Instituto Técnico/Tecnológico Superior;Exterior (fuera del país);Habilidades e interés personal en el tema;Totalmente de acuerdo;Estoy muy interesado;Estoy interesado;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;No estoy interesado;Tengo un conocimiento Solido;No tengo conocimiento;No tengo conocimiento;Tengo un conocimiento Solido;No tengo conocimiento;Tengo un conocimiento Solido;No tengo conocimiento;Ninguna;Ingenieria Civil
e4891683d618a4adbe8c39550ead0e69;200.7.246.147;14/03/2024 08:19;Femenino;16 o menos;Tungurahua;Ambato;Fiscal;Mario Cobo Barona ;En una Universidad y/o Escuela Politécnica;Pública;Oportunidades laborales y demanda en el mercado;De acuerdo;Estoy muy interesado;Poco interesado;Poco interesado;Estoy interesado;Neutral;Poco interesado;Estoy interesado;Tengo conocimientos básicos;Conozco algo;Tengo conocimientos básicos;NULL;Tengo un conocimiento Solido;He oido del tema;He oido del tema;Ciencia de Datos e Inteligencia Artificial;NULL
de925078cd361d540266f20a1edb9d44;200.7.247.66;14/03/2024 08:20;Masculino;16 o menos;Tungurahua;Ambato;Fiscal;Marico Cobo Barona;En una Universidad y/o Escuela Politécnica;Privada;Flexibilidad y posibilidad de trabajo remoto;De acuerdo;Estoy interesado;Estoy interesado;Neutral;Neutral;Poco interesado;Neutral;Estoy muy interesado;Tengo conocimientos básicos;Tengo conocimientos básicos;No tengo conocimiento;Tengo conocimientos básicos;Tengo conocimientos básicos;Tengo conocimientos básicos;No tengo conocimiento;Automatización y Robótica;NULL
53e19bbe288547d43f3c0f4266983e84;181.196.104.10;14/03/2024 08:20;Femenino;16 o menos;Tungurahua;Ambato;Fiscal;mario cobo barona;En una Universidad y/o Escuela Politécnica;Exterior (fuera del país);Habilidades e interés personal en el tema;Totalmente de acuerdo;NULL;NULL;NULL;Neutral;No estoy interesado;Neutral;Estoy muy interesado;He oido del tema;Tengo conocimientos básicos;Conozco algo;Tengo conocimientos básicos;Conozco algo;He oido del tema;He oido del tema;Ninguna;azafata 
20d1120686da684100a32021fa2c96b7;181.196.104.10;14/03/2024 08:21;Masculino;16 o menos;Tungurahua;Ambato;Fiscal;Mario Cobo Barona;En un Instituto Técnico/Tecnológico Superior;Pública;Oportunidades laborales y demanda en el mercado,Flexibilidad y posibilidad de trabajo remoto;Totalmente de acuerdo;Estoy interesado;Estoy interesado;Estoy muy interesado;Estoy muy interesado;Estoy interesado;Poco interesado;Estoy interesado;Tengo un conocimiento Solido;Tengo conocimientos básicos;Tengo un conocimiento Solido;Tengo un conocimiento Solido;Tengo un conocimiento Solido;Tengo conocimientos básicos;Tengo conocimientos básicos;Software,Ingeniería Industrial,Ciencia de Datos e Inteligencia Artificial;NULL
d1bbd61ccc5c743de1125ba9b1d677ba;200.7.246.147;14/03/2024 08:21;Masculino;16 o menos;Tungurahua;Ambato;Fiscal;Mario Cobo Barona;En un Instituto Técnico/Tecnológico Superior;Pública;Habilidades e interés personal en el tema;De acuerdo;Neutral;Poco interesado;Estoy interesado;Neutral;Poco interesado;Poco interesado;No estoy interesado;Conozco algo;He oido del tema;Conozco algo;Tengo conocimientos básicos;He oido del tema;He oido del tema;No tengo conocimiento;Tecnologías de la Información;NULL
901c2eed9ef577b98ed0ee29b79894c8;181.196.104.10;14/03/2024 08:22;Masculino;16 o menos;Tungurahua;Ambato;Fiscal;Mario Cobo Barona;En una Universidad y/o Escuela Politécnica;Pública;Habilidades e interés personal en el tema;De acuerdo;Neutral;Estoy interesado;Estoy interesado;Estoy interesado;Neutral;NULL;NULL;Tengo conocimientos básicos;Conozco algo;Conozco algo;Conozco algo;Conozco algo;He oido del tema;He oido del tema;Ciencia de Datos e Inteligencia Artificial;jurisprudencia
28a074ddd25fba9b5faca13c77e94aaf;186.42.120.206;14/03/2024 08:22;Masculino;16 o menos;Tungurahua;Ambato;Fiscal;Unidad Educativa Mario Cobo Barona;En una Universidad y/o Escuela Politécnica;Exterior (fuera del país);Habilidades e interés personal en el tema,Recomendación de familiares o amigos,Flexibilidad y posibilidad de trabajo remoto;Totalmente de acuerdo;Neutral;Estoy interesado;Neutral;Neutral;Neutral;Poco interesado;Neutral;Conozco algo;Conozco algo;Conozco algo;Tengo conocimientos básicos;Conozco algo;He oido del tema;He oido del tema;Ciencia de Datos e Inteligencia Artificial;NULL
e974f7b56f6b214fad49cc47865eac56;186.42.120.206;14/03/2024 08:22;Masculino;16 o menos;Tungurahua;Ambato;Fiscal;Mario Cobo Barona;En una Universidad y/o Escuela Politécnica;Exterior (fuera del país);Habilidades e interés personal en el tema,Recomendación de familiares o amigos;Totalmente de acuerdo;Estoy interesado;Estoy interesado;Estoy muy interesado;Estoy muy interesado;Poco interesado;No estoy interesado;Poco interesado;Conozco algo;Conozco algo;Conozco algo;Tengo conocimientos básicos;Conozco algo;No tengo conocimiento;He oido del tema;Ciencia de Datos e Inteligencia Artificial,Ciencias de la Computación,Software,Tecnologías de la Información;NULL
603e173db21cf811a41c380d93c823ee;186.42.120.206;14/03/2024 08:23;Masculino;17;Tungurahua;Ambato;Fiscal;Mario Cobo Barona;En una Universidad y/o Escuela Politécnica;Pública;Oportunidades laborales y demanda en el mercado;Totalmente de acuerdo;No estoy interesado;Poco interesado;Poco interesado;Poco interesado;Neutral;Estoy muy interesado;Neutral;Conozco algo;Conozco algo;Tengo conocimientos básicos;Tengo conocimientos básicos;Tengo conocimientos básicos;Tengo un conocimiento Solido;Conozco algo;Ingeniería Industrial;Ingeniería civil 
a59d3f6f3b8385b5e6e2428890caede8;200.7.246.147;14/03/2024 08:23;Masculino;16 o menos;Tungurahua;Ambato;Fiscal;Mario Cobo Barona ;Aún no lo he decidido;Exterior (fuera del país);Oportunidades laborales y demanda en el mercado;Totalmente de acuerdo;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Estoy muy interesado;Conozco algo;He oido del tema;Tengo un conocimiento Solido;Conozco algo;Conozco algo;He oido del tema;He oido del tema;Software,Ingeniería Industrial,Automatización y Robótica;NULL
6bc4c73b4ba8f6c9d0431554db89718c;200.7.247.242;14/03/2024 08:23;Femenino;16 o menos;Tungurahua;Ambato;Fiscal;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
8b3f9ce9a84836239da1af8e1e28eaa1;186.42.120.206;14/03/2024 08:24;Masculino;16 o menos;Tungurahua;Ambato;Fiscal;Mario Cobo Barona;Aún no lo he decidido;Pública;Habilidades e interés personal en el tema,Flexibilidad y posibilidad de trabajo remoto;De acuerdo;Neutral;Estoy interesado;Neutral;Estoy interesado;Poco interesado;No estoy interesado;Neutral;Conozco algo;Conozco algo;He oido del tema;He oido del tema;Conozco algo;He oido del tema;He oido del tema;Ciencias de la Computación,Tecnologías de la Información,Software;NULL
