genero;edad;provincia;ciudad;tipo_colegio;colegio_actua;ubicacion_estudios;tipo_institucion;factor_carrera;perspectivas_carrera;interes_ia;interes_cc;interes_sw;interes_ti;interes_et;interes_ii;interes_ar;conocimiento_ia;conocimiento_cc;conocimiento_sw;conocimiento_ti;conocimiento_et;conocimiento_ii;conocimiento_ar;carrera
MASCULINO;16 O MENOS;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;FLEXIBILIDAD Y POSIBILIDAD DE TRABAJO REMOTO;DE ACUERDO;NEUTRAL;ESTOY INTERESADO;ESTOY INTERESADO;NEUTRAL;ESTOY INTERESADO;NEUTRAL;NO ESTOY INTERESADO;CONOZCO ALGO;HE OIDO DEL TEMA;HE OIDO DEL TEMA;CONOZCO ALGO;HE OIDO DEL TEMA;CONOZCO ALGO;HE OIDO DEL TEMA;ELECTRÓNICA Y TELECOMUNICACIONES
MASCULINO;16 O MENOS;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;HABILIDADES E INTERÉS PERSONAL EN EL TEMA;DE ACUERDO;NEUTRAL;ESTOY INTERESADO;ESTOY INTERESADO;NEUTRAL;ESTOY INTERESADO;NEUTRAL;NO ESTOY INTERESADO;CONOZCO ALGO;HE OIDO DEL TEMA;HE OIDO DEL TEMA;CONOZCO ALGO;HE OIDO DEL TEMA;CONOZCO ALGO;HE OIDO DEL TEMA;FISIOTERAPIA
MASCULINO;16 O MENOS;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;OPORTUNIDADES LABORALES Y DEMANDA EN EL MERCADO;DE ACUERDO;NEUTRAL;ESTOY INTERESADO;ESTOY INTERESADO;NEUTRAL;ESTOY INTERESADO;NEUTRAL;NO ESTOY INTERESADO;CONOZCO ALGO;HE OIDO DEL TEMA;HE OIDO DEL TEMA;CONOZCO ALGO;HE OIDO DEL TEMA;CONOZCO ALGO;HE OIDO DEL TEMA;FISIOTERAPIA
MASCULINO;16 O MENOS;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;FLEXIBILIDAD Y POSIBILIDAD DE TRABAJO REMOTO;DE ACUERDO;NEUTRAL;ESTOY INTERESADO;ESTOY INTERESADO;NEUTRAL;ESTOY INTERESADO;NEUTRAL;NO ESTOY INTERESADO;CONOZCO ALGO;HE OIDO DEL TEMA;HE OIDO DEL TEMA;CONOZCO ALGO;HE OIDO DEL TEMA;CONOZCO ALGO;HE OIDO DEL TEMA;FISIOTERAPIA
FEMENINO;16 O MENOS;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UN INSTITUTO MILITAR Y/O POLICIAL;EXTERIOR (FUERA DEL PAÍS);HABILIDADES E INTERÉS PERSONAL EN EL TEMA;TOTALMENTE DE ACUERDO;POCO INTERESADO;NO ESTOY INTERESADO;NO ESTOY INTERESADO;NO ESTOY INTERESADO;NO ESTOY INTERESADO;POCO INTERESADO;ESTOY MUY INTERESADO;CONOZCO ALGO;CONOZCO ALGO;HE OIDO DEL TEMA;CONOZCO ALGO;CONOZCO ALGO;HE OIDO DEL TEMA;CONOZCO ALGO;NINGUNA
FEMENINO;16 O MENOS;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UN INSTITUTO MILITAR Y/O POLICIAL;EXTERIOR (FUERA DEL PAÍS);HABILIDADES E INTERÉS PERSONAL EN EL TEMA;TOTALMENTE DE ACUERDO;POCO INTERESADO;NO ESTOY INTERESADO;NO ESTOY INTERESADO;NO ESTOY INTERESADO;NO ESTOY INTERESADO;POCO INTERESADO;ESTOY MUY INTERESADO;CONOZCO ALGO;CONOZCO ALGO;HE OIDO DEL TEMA;CONOZCO ALGO;CONOZCO ALGO;HE OIDO DEL TEMA;CONOZCO ALGO;MILITAR
MASCULINO;16 O MENOS;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;EXTERIOR (FUERA DEL PAÍS);HABILIDADES E INTERÉS PERSONAL EN EL TEMA;DE ACUERDO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;NEUTRAL;NEUTRAL;ESTOY MUY INTERESADO;TENGO UN CONOCIMIENTO SOLIDO;CONOZCO ALGO;TENGO CONOCIMIENTOS BÁSICOS;TENGO CONOCIMIENTOS BÁSICOS;TENGO CONOCIMIENTOS BÁSICOS;CONOZCO ALGO;CONOZCO ALGO;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL
MASCULINO;16 O MENOS;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;EXTERIOR (FUERA DEL PAÍS);HABILIDADES E INTERÉS PERSONAL EN EL TEMA;DE ACUERDO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;NEUTRAL;NEUTRAL;ESTOY MUY INTERESADO;TENGO UN CONOCIMIENTO SOLIDO;CONOZCO ALGO;TENGO CONOCIMIENTOS BÁSICOS;TENGO CONOCIMIENTOS BÁSICOS;TENGO CONOCIMIENTOS BÁSICOS;CONOZCO ALGO;CONOZCO ALGO;FISIOTERAPIA
MASCULINO;16 O MENOS;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UN INSTITUTO MILITAR Y/O POLICIAL;PÚBLICA;OPORTUNIDADES LABORALES Y DEMANDA EN EL MERCADO;DE ACUERDO;ESTOY INTERESADO;NEUTRAL;ESTOY INTERESADO;ESTOY INTERESADO;NEUTRAL;ESTOY INTERESADO;ESTOY MUY INTERESADO;TENGO CONOCIMIENTOS BÁSICOS;CONOZCO ALGO;HE OIDO DEL TEMA;CONOZCO ALGO;TENGO CONOCIMIENTOS BÁSICOS;TENGO CONOCIMIENTOS BÁSICOS;NO TENGO CONOCIMIENTO;AUTOMATIZACIÓN Y ROBÓTICA
MASCULINO;16 O MENOS;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UN INSTITUTO MILITAR Y/O POLICIAL;PÚBLICA;HABILIDADES E INTERÉS PERSONAL EN EL TEMA;DE ACUERDO;ESTOY INTERESADO;NEUTRAL;ESTOY INTERESADO;ESTOY INTERESADO;NEUTRAL;ESTOY INTERESADO;ESTOY MUY INTERESADO;TENGO CONOCIMIENTOS BÁSICOS;CONOZCO ALGO;HE OIDO DEL TEMA;CONOZCO ALGO;TENGO CONOCIMIENTOS BÁSICOS;TENGO CONOCIMIENTOS BÁSICOS;NO TENGO CONOCIMIENTO;AUTOMATIZACIÓN Y ROBÓTICA
MASCULINO;16 O MENOS;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UN INSTITUTO MILITAR Y/O POLICIAL;PÚBLICA;OPORTUNIDADES LABORALES Y DEMANDA EN EL MERCADO;DE ACUERDO;ESTOY INTERESADO;NEUTRAL;ESTOY INTERESADO;ESTOY INTERESADO;NEUTRAL;ESTOY INTERESADO;ESTOY MUY INTERESADO;TENGO CONOCIMIENTOS BÁSICOS;CONOZCO ALGO;HE OIDO DEL TEMA;CONOZCO ALGO;TENGO CONOCIMIENTOS BÁSICOS;TENGO CONOCIMIENTOS BÁSICOS;NO TENGO CONOCIMIENTO;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL
MASCULINO;16 O MENOS;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UN INSTITUTO MILITAR Y/O POLICIAL;PÚBLICA;HABILIDADES E INTERÉS PERSONAL EN EL TEMA;DE ACUERDO;ESTOY INTERESADO;NEUTRAL;ESTOY INTERESADO;ESTOY INTERESADO;NEUTRAL;ESTOY INTERESADO;ESTOY MUY INTERESADO;TENGO CONOCIMIENTOS BÁSICOS;CONOZCO ALGO;HE OIDO DEL TEMA;CONOZCO ALGO;TENGO CONOCIMIENTOS BÁSICOS;TENGO CONOCIMIENTOS BÁSICOS;NO TENGO CONOCIMIENTO;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL
MASCULINO;16 O MENOS;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UN INSTITUTO MILITAR Y/O POLICIAL;PÚBLICA;OPORTUNIDADES LABORALES Y DEMANDA EN EL MERCADO;DE ACUERDO;ESTOY INTERESADO;NEUTRAL;ESTOY INTERESADO;ESTOY INTERESADO;NEUTRAL;ESTOY INTERESADO;ESTOY MUY INTERESADO;TENGO CONOCIMIENTOS BÁSICOS;CONOZCO ALGO;HE OIDO DEL TEMA;CONOZCO ALGO;TENGO CONOCIMIENTOS BÁSICOS;TENGO CONOCIMIENTOS BÁSICOS;NO TENGO CONOCIMIENTO;FISIOTERAPIA
MASCULINO;16 O MENOS;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UN INSTITUTO MILITAR Y/O POLICIAL;PÚBLICA;HABILIDADES E INTERÉS PERSONAL EN EL TEMA;DE ACUERDO;ESTOY INTERESADO;NEUTRAL;ESTOY INTERESADO;ESTOY INTERESADO;NEUTRAL;ESTOY INTERESADO;ESTOY MUY INTERESADO;TENGO CONOCIMIENTOS BÁSICOS;CONOZCO ALGO;HE OIDO DEL TEMA;CONOZCO ALGO;TENGO CONOCIMIENTOS BÁSICOS;TENGO CONOCIMIENTOS BÁSICOS;NO TENGO CONOCIMIENTO;FISIOTERAPIA
FEMENINO;16 O MENOS;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UN INSTITUTO MILITAR Y/O POLICIAL;PÚBLICA;OPORTUNIDADES LABORALES Y DEMANDA EN EL MERCADO;DE ACUERDO;POCO INTERESADO;NEUTRAL;NO ESTOY INTERESADO;ESTOY INTERESADO;POCO INTERESADO;POCO INTERESADO;NEUTRAL;CONOZCO ALGO;CONOZCO ALGO;HE OIDO DEL TEMA;HE OIDO DEL TEMA;CONOZCO ALGO;HE OIDO DEL TEMA;NO TENGO CONOCIMIENTO;AUTOMATIZACIÓN Y ROBÓTICA
FEMENINO;16 O MENOS;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UN INSTITUTO MILITAR Y/O POLICIAL;PÚBLICA;OPORTUNIDADES LABORALES Y DEMANDA EN EL MERCADO;DE ACUERDO;POCO INTERESADO;NEUTRAL;NO ESTOY INTERESADO;ESTOY INTERESADO;POCO INTERESADO;POCO INTERESADO;NEUTRAL;CONOZCO ALGO;CONOZCO ALGO;HE OIDO DEL TEMA;HE OIDO DEL TEMA;CONOZCO ALGO;HE OIDO DEL TEMA;NO TENGO CONOCIMIENTO;INGENIERÍA INDUSTRIAL
FEMENINO;16 O MENOS;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UN INSTITUTO MILITAR Y/O POLICIAL;PÚBLICA;OPORTUNIDADES LABORALES Y DEMANDA EN EL MERCADO;DE ACUERDO;POCO INTERESADO;NEUTRAL;NO ESTOY INTERESADO;ESTOY INTERESADO;POCO INTERESADO;POCO INTERESADO;NEUTRAL;CONOZCO ALGO;CONOZCO ALGO;HE OIDO DEL TEMA;HE OIDO DEL TEMA;CONOZCO ALGO;HE OIDO DEL TEMA;NO TENGO CONOCIMIENTO;FISIOTERAPIA
MASCULINO;16 O MENOS;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UN INSTITUTO TÉCNICO/TECNOLÓGICO SUPERIOR;PÚBLICA;HABILIDADES E INTERÉS PERSONAL EN EL TEMA;NEUTRAL;ESTOY INTERESADO;ESTOY INTERESADO;NO ESTOY INTERESADO;NO ESTOY INTERESADO;ESTOY INTERESADO;NEUTRAL;ESTOY INTERESADO;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;TENGO CONOCIMIENTOS BÁSICOS;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;AUTOMATIZACIÓN Y ROBÓTICA
MASCULINO;16 O MENOS;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UN INSTITUTO TÉCNICO/TECNOLÓGICO SUPERIOR;PÚBLICA;HABILIDADES E INTERÉS PERSONAL EN EL TEMA;NEUTRAL;ESTOY INTERESADO;ESTOY INTERESADO;NO ESTOY INTERESADO;NO ESTOY INTERESADO;ESTOY INTERESADO;NEUTRAL;ESTOY INTERESADO;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;TENGO CONOCIMIENTOS BÁSICOS;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;FISIOTERAPIA
MASCULINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UN INSTITUTO MILITAR Y/O POLICIAL;PÚBLICA;RECOMENDACIÓN DE FAMILIARES O AMIGOS;TOTALMENTE DE ACUERDO;NO ESTOY INTERESADO;POCO INTERESADO;NEUTRAL;NO ESTOY INTERESADO;NO ESTOY INTERESADO;POCO INTERESADO;POCO INTERESADO;HE OIDO DEL TEMA;NO TENGO CONOCIMIENTO;HE OIDO DEL TEMA;CONOZCO ALGO;CONOZCO ALGO;HE OIDO DEL TEMA;NO TENGO CONOCIMIENTO;NINGUNA
MASCULINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UN INSTITUTO MILITAR Y/O POLICIAL;PÚBLICA;RECOMENDACIÓN DE FAMILIARES O AMIGOS;TOTALMENTE DE ACUERDO;NO ESTOY INTERESADO;POCO INTERESADO;NEUTRAL;NO ESTOY INTERESADO;NO ESTOY INTERESADO;POCO INTERESADO;POCO INTERESADO;HE OIDO DEL TEMA;NO TENGO CONOCIMIENTO;HE OIDO DEL TEMA;CONOZCO ALGO;CONOZCO ALGO;HE OIDO DEL TEMA;NO TENGO CONOCIMIENTO;MILITAR
FEMENINO;16 O MENOS;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;AÚN NO LO HE DECIDIDO;EXTERIOR (FUERA DEL PAÍS);OPORTUNIDADES LABORALES Y DEMANDA EN EL MERCADO;TOTALMENTE DE ACUERDO;ESTOY INTERESADO;ESTOY INTERESADO;NEUTRAL;ESTOY INTERESADO;NEUTRAL;NEUTRAL;ESTOY INTERESADO;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;AUTOMATIZACIÓN Y ROBÓTICA
FEMENINO;16 O MENOS;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;AÚN NO LO HE DECIDIDO;EXTERIOR (FUERA DEL PAÍS);FLEXIBILIDAD Y POSIBILIDAD DE TRABAJO REMOTO;TOTALMENTE DE ACUERDO;ESTOY INTERESADO;ESTOY INTERESADO;NEUTRAL;ESTOY INTERESADO;NEUTRAL;NEUTRAL;ESTOY INTERESADO;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;AUTOMATIZACIÓN Y ROBÓTICA
FEMENINO;16 O MENOS;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;AÚN NO LO HE DECIDIDO;EXTERIOR (FUERA DEL PAÍS);HABILIDADES E INTERÉS PERSONAL EN EL TEMA;TOTALMENTE DE ACUERDO;ESTOY INTERESADO;ESTOY INTERESADO;NEUTRAL;ESTOY INTERESADO;NEUTRAL;NEUTRAL;ESTOY INTERESADO;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;AUTOMATIZACIÓN Y ROBÓTICA
FEMENINO;16 O MENOS;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;AÚN NO LO HE DECIDIDO;EXTERIOR (FUERA DEL PAÍS);OPORTUNIDADES LABORALES Y DEMANDA EN EL MERCADO;TOTALMENTE DE ACUERDO;ESTOY INTERESADO;ESTOY INTERESADO;NEUTRAL;ESTOY INTERESADO;NEUTRAL;NEUTRAL;ESTOY INTERESADO;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;FISIOTERAPIA
FEMENINO;16 O MENOS;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;AÚN NO LO HE DECIDIDO;EXTERIOR (FUERA DEL PAÍS);FLEXIBILIDAD Y POSIBILIDAD DE TRABAJO REMOTO;TOTALMENTE DE ACUERDO;ESTOY INTERESADO;ESTOY INTERESADO;NEUTRAL;ESTOY INTERESADO;NEUTRAL;NEUTRAL;ESTOY INTERESADO;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;FISIOTERAPIA
FEMENINO;16 O MENOS;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;AÚN NO LO HE DECIDIDO;EXTERIOR (FUERA DEL PAÍS);HABILIDADES E INTERÉS PERSONAL EN EL TEMA;TOTALMENTE DE ACUERDO;ESTOY INTERESADO;ESTOY INTERESADO;NEUTRAL;ESTOY INTERESADO;NEUTRAL;NEUTRAL;ESTOY INTERESADO;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;FISIOTERAPIA
FEMENINO;16 O MENOS;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;AÚN NO LO HE DECIDIDO;EXTERIOR (FUERA DEL PAÍS);HABILIDADES E INTERÉS PERSONAL EN EL TEMA;TOTALMENTE DE ACUERDO;NEUTRAL;NO ESTOY INTERESADO;NO ESTOY INTERESADO;POCO INTERESADO;ESTOY INTERESADO;NO ESTOY INTERESADO;NO ESTOY INTERESADO;HE OIDO DEL TEMA;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;CONOZCO ALGO;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL
FEMENINO;16 O MENOS;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;AÚN NO LO HE DECIDIDO;EXTERIOR (FUERA DEL PAÍS);OPORTUNIDADES LABORALES Y DEMANDA EN EL MERCADO;TOTALMENTE DE ACUERDO;NEUTRAL;NO ESTOY INTERESADO;NO ESTOY INTERESADO;POCO INTERESADO;ESTOY INTERESADO;NO ESTOY INTERESADO;NO ESTOY INTERESADO;HE OIDO DEL TEMA;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;CONOZCO ALGO;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL
FEMENINO;16 O MENOS;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;AÚN NO LO HE DECIDIDO;EXTERIOR (FUERA DEL PAÍS);FLEXIBILIDAD Y POSIBILIDAD DE TRABAJO REMOTO;TOTALMENTE DE ACUERDO;NEUTRAL;NO ESTOY INTERESADO;NO ESTOY INTERESADO;POCO INTERESADO;ESTOY INTERESADO;NO ESTOY INTERESADO;NO ESTOY INTERESADO;HE OIDO DEL TEMA;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;CONOZCO ALGO;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL
FEMENINO;16 O MENOS;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;AÚN NO LO HE DECIDIDO;EXTERIOR (FUERA DEL PAÍS);HABILIDADES E INTERÉS PERSONAL EN EL TEMA;TOTALMENTE DE ACUERDO;NEUTRAL;NO ESTOY INTERESADO;NO ESTOY INTERESADO;POCO INTERESADO;ESTOY INTERESADO;NO ESTOY INTERESADO;NO ESTOY INTERESADO;HE OIDO DEL TEMA;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;CONOZCO ALGO;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;FISIOTERAPIA
FEMENINO;16 O MENOS;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;AÚN NO LO HE DECIDIDO;EXTERIOR (FUERA DEL PAÍS);OPORTUNIDADES LABORALES Y DEMANDA EN EL MERCADO;TOTALMENTE DE ACUERDO;NEUTRAL;NO ESTOY INTERESADO;NO ESTOY INTERESADO;POCO INTERESADO;ESTOY INTERESADO;NO ESTOY INTERESADO;NO ESTOY INTERESADO;HE OIDO DEL TEMA;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;CONOZCO ALGO;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;FISIOTERAPIA
FEMENINO;16 O MENOS;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;AÚN NO LO HE DECIDIDO;EXTERIOR (FUERA DEL PAÍS);FLEXIBILIDAD Y POSIBILIDAD DE TRABAJO REMOTO;TOTALMENTE DE ACUERDO;NEUTRAL;NO ESTOY INTERESADO;NO ESTOY INTERESADO;POCO INTERESADO;ESTOY INTERESADO;NO ESTOY INTERESADO;NO ESTOY INTERESADO;HE OIDO DEL TEMA;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;CONOZCO ALGO;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;FISIOTERAPIA
MASCULINO;16 O MENOS;TUNGURAHUA;MOCHA;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UN INSTITUTO MILITAR Y/O POLICIAL;EXTERIOR (FUERA DEL PAÍS);FLEXIBILIDAD Y POSIBILIDAD DE TRABAJO REMOTO;DE ACUERDO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY INTERESADO;NEUTRAL;ESTOY MUY INTERESADO;TENGO UN CONOCIMIENTO SOLIDO;TENGO UN CONOCIMIENTO SOLIDO;TENGO UN CONOCIMIENTO SOLIDO;TENGO UN CONOCIMIENTO SOLIDO;TENGO UN CONOCIMIENTO SOLIDO;CONOZCO ALGO;TENGO UN CONOCIMIENTO SOLIDO;ELECTRÓNICA Y TELECOMUNICACIONES
MASCULINO;16 O MENOS;TUNGURAHUA;MOCHA;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UN INSTITUTO MILITAR Y/O POLICIAL;EXTERIOR (FUERA DEL PAÍS);FLEXIBILIDAD Y POSIBILIDAD DE TRABAJO REMOTO;DE ACUERDO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY INTERESADO;NEUTRAL;ESTOY MUY INTERESADO;TENGO UN CONOCIMIENTO SOLIDO;TENGO UN CONOCIMIENTO SOLIDO;TENGO UN CONOCIMIENTO SOLIDO;TENGO UN CONOCIMIENTO SOLIDO;TENGO UN CONOCIMIENTO SOLIDO;CONOZCO ALGO;TENGO UN CONOCIMIENTO SOLIDO;FISIOTERAPIA
MASCULINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;HABILIDADES E INTERÉS PERSONAL EN EL TEMA;DE ACUERDO;ESTOY MUY INTERESADO;POCO INTERESADO;NO ESTOY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;NO TENGO CONOCIMIENTO;HE OIDO DEL TEMA;HE OIDO DEL TEMA;TENGO CONOCIMIENTOS BÁSICOS;NO TENGO CONOCIMIENTO;TENGO CONOCIMIENTOS BÁSICOS;CONOZCO ALGO;INGENIERÍA EN TECNOLOGÍAS DE LA INFORMACIÓN
MASCULINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;HABILIDADES E INTERÉS PERSONAL EN EL TEMA;DE ACUERDO;ESTOY MUY INTERESADO;POCO INTERESADO;NO ESTOY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;NO TENGO CONOCIMIENTO;HE OIDO DEL TEMA;HE OIDO DEL TEMA;TENGO CONOCIMIENTOS BÁSICOS;NO TENGO CONOCIMIENTO;TENGO CONOCIMIENTOS BÁSICOS;CONOZCO ALGO;FISIOTERAPIA
MASCULINO;18;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;HABILIDADES E INTERÉS PERSONAL EN EL TEMA;DE ACUERDO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;NEUTRAL;NEUTRAL;ESTOY MUY INTERESADO;TENGO CONOCIMIENTOS BÁSICOS;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;INGENIERÍA EN TECNOLOGÍAS DE LA INFORMACIÓN
